
0.00000, 0.548724846954182
15.920882861613142, 0.5343344222691957
29.574216927004166, 0.517034068136272
40.65253795261705, 0.49539627199604663
48.98289730145183, 0.4780849369972816
57.313256650286434, 0.4607736019985171
64.28404754714855, 0.4449035056414198
71.34131276251115, 0.42470145770993994
83.95215087709632, 0.3929585197792844
92.36898454443114, 0.3713152332061381
102.28951052790465, 0.3410107887006892
116.23109232162933, 0.30927059598649304
126.06514398660292, 0.28329810305542547
137.17228978504923, 0.26021632305707293
149.72547835396796, 0.2313613528426714
163.46528673785903, 0.20972904713536653
177.2915694402501, 0.18376478985367975
196.38317731353098, 0.16069948115408872
219.43819145139577, 0.139086391962006
242.40673127076062, 0.1218052543443051
262.59848464051356, 0.11029456172619206
285.45172536854477, 0.0987893595409998
316.260603398578, 0.08874461251269651
343.0772503911934, 0.07869162983501235
371.16699151728074, 0.0715293600900432
400.5874763225076, 0.0643698355615338
429.97913635490085, 0.05865429489115212
462.0034589727397, 0.054388228511818064
491.3662942322999, 0.05011667169956348
526.0521042084162, 0.04585609575315016
567.3628078073949, 0.04305322974716559
620.650204518626, 0.040275070689323754
659.3282455321603, 0.036022730392291424
712.5868174705566, 0.03468855519257681
748.5457215801466, 0.03331869217887824
